NC_009333.1	5588	118017	2	2	0	0	10	18
NC_009333.1	18065	18186	2	2	0	1	0	34
NC_009333.1	26657	26862	2	2	0	2	0	46
NC_009333.1	28040	118012	1	1	0	0	9	13
NC_009333.1	32663	75743	1	1	0	1	0	13
NC_009333.1	33109	118012	1	1	0	0	3	12
NC_009333.1	37626	118876	2	2	0	0	2	15
NC_009333.1	42746	123857	1	1	0	0	2	13
NC_009333.1	51691	117681	1	1	0	0	26	14
NC_009333.1	54526	118012	1	1	0	2	0	14
NC_009333.1	54684	132838	1	1	0	0	8	16
NC_009333.1	66576	118930	2	2	0	0	2	13
NC_009333.1	69183	118948	2	2	0	0	1	13
NC_009333.1	71713	72670	1	1	0	2	0	41
NC_009333.1	72261	117677	1	1	0	0	1	12
NC_009333.1	72818	117681	1	1	0	0	1	13
NC_009333.1	75225	117699	2	2	0	0	1	14
NC_009333.1	75423	75569	1	1	0	4	0	43
NC_009333.1	75663	75743	1	1	0	2	0	41
NC_009333.1	75938	76531	1	1	0	11	1	47
NC_009333.1	76149	117681	1	1	0	0	5	12
NC_009333.1	79320	117888	2	2	0	0	1	12
NC_009333.1	81479	118876	2	2	0	0	1	12
NC_009333.1	81491	118930	2	2	0	2	0	12
NC_009333.1	82558	131619	1	1	0	0	1	13
NC_009333.1	89222	123792	1	1	0	0	1	12
NC_009333.1	98307	117681	1	1	0	0	3	12
NC_009333.1	101243	117681	1	1	0	3	0	12
NC_009333.1	103339	117763	2	2	0	1	0	12
NC_009333.1	104474	117681	1	1	0	0	1	12
NC_009333.1	112427	117757	1	1	0	0	1	15
NC_009333.1	114420	118930	2	2	0	0	3	14
NC_009333.1	118073	131212	2	2	0	0	1	14
NC_009333.1	118073	131253	2	2	0	0	1	12
NC_009333.1	118080	126821	2	2	0	2	76	19
NC_009333.1	118095	132250	2	2	0	0	2	12
NC_009333.1	118137	123200	2	2	0	0	1	13
NC_009333.1	118222	129425	1	1	0	2	0	16
NC_009333.1	118583	118906	2	2	0	0	1	41
NC_009333.1	118698	118906	2	2	0	0	1	41
NC_009333.1	118721	118906	2	2	0	0	1	41
NC_009333.1	118744	118906	2	2	0	0	1	41
NC_009333.1	118767	118906	2	2	0	0	1	41
NC_009333.1	118790	118906	2	2	0	0	1	41
NC_009333.1	118813	118906	2	2	0	0	1	41
NC_009333.1	118836	118906	2	2	0	0	1	41
NC_009333.1	118892	133644	1	1	0	0	1	12
NC_009333.1	119022	121668	1	1	0	0	1	14
NC_009333.1	119048	119157	2	2	0	1	0	22
NC_009333.1	119048	119197	2	2	0	1	0	14
NC_009333.1	119048	123842	2	2	0	4331	235	39
NC_009333.1	119048	127961	2	2	0	3	0	34
NC_009333.1	119077	123842	2	2	0	1	0	20
NC_009333.1	119263	131390	2	2	0	0	1	12
NC_009333.1	120125	121557	1	1	0	1	0	15
NC_009333.1	122770	133215	2	2	0	0	1	13
NC_009333.1	124025	127961	2	2	0	114	2	48
NC_009333.1	124798	124863	2	2	0	17	1	48
NC_009333.1	124798	133215	2	2	0	0	1	14
NC_009333.1	124822	124863	2	2	0	1	3	30
NC_009333.1	124822	124962	2	2	0	0	2	18
NC_009333.1	124831	133215	2	2	0	0	1	14
NC_009333.1	124864	133215	2	2	0	0	1	14
NC_009333.1	124888	124917	2	2	0	2	0	24
NC_009333.1	124888	124962	2	2	0	2	1	18
NC_009333.1	124942	124962	2	2	0	3	0	20
NC_009333.1	127458	127961	2	2	0	1	0	32
NC_009333.1	127463	127961	2	2	0	17	0	46
NC_009333.1	130865	134507	2	2	0	0	1	14
NC_009333.1	131632	135868	2	2	0	0	1	12
NC_009333.1	131632	136061	2	2	0	0	1	12
NC_009333.1	135250	135372	2	2	0	1	0	48
NC_009333.1	135288	135372	2	2	0	131	10	48
NC_009333.1	135475	135556	2	2	0	54	3	48
NC_009333.1	135665	135746	2	2	0	61	3	49
NC_009333.1	135900	135976	2	2	0	82	1	48
NC_009333.1	136067	136154	2	2	0	49	0	49
NC_009333.1	136398	136480	2	2	0	43	2	45
NC_009333.1	136574	136682	2	2	0	18	1	42
NC_009333.1	136574	136851	2	2	0	1	0	27
