NC_009333.1	2220	2594	1	1	0	3	0	31
NC_009333.1	2755	15977	2	2	0	0	1	12
NC_009333.1	26657	26824	2	2	0	4	0	37
NC_009333.1	26657	26862	2	2	0	3	0	45
NC_009333.1	26657	27755	2	2	0	1	0	17
NC_009333.1	26657	27797	2	2	0	8	0	25
NC_009333.1	74510	118930	2	2	0	0	1	17
NC_009333.1	99375	118948	2	2	0	0	1	12
NC_009333.1	102973	120755	1	1	0	0	1	12
NC_009333.1	112901	123842	2	2	0	1	0	46
NC_009333.1	118245	118474	1	1	0	1	0	37
NC_009333.1	118583	118906	2	2	0	0	3	31
NC_009333.1	118698	118906	2	2	0	0	3	31
NC_009333.1	118721	118906	2	2	0	0	3	31
NC_009333.1	118744	118906	2	2	0	0	3	31
NC_009333.1	118767	118906	2	2	0	0	3	31
NC_009333.1	118790	118906	2	2	0	0	3	31
NC_009333.1	118813	118906	2	2	0	0	3	31
NC_009333.1	118836	118906	2	2	0	0	3	31
NC_009333.1	119048	123842	2	2	0	338	29	50
NC_009333.1	119048	127961	2	2	0	1	0	44
NC_009333.1	124025	127961	2	2	0	8	1	48
NC_009333.1	124942	124962	2	2	0	0	1	43
NC_009333.1	127463	127961	2	2	0	1	0	35
NC_009333.1	135288	135372	2	2	0	4	0	40
NC_009333.1	135475	135556	2	2	0	2	0	40
NC_009333.1	136398	136480	2	2	0	3	0	42
