NC_009333.1	4554	118927	1	1	0	4	2	14
NC_009333.1	5588	118863	2	2	0	2	1	16
NC_009333.1	5860	23184	1	1	0	0	1	14
NC_009333.1	7977	17316	2	2	0	1	1	13
NC_009333.1	9815	17280	2	2	0	0	2	12
NC_009333.1	10153	26143	2	2	0	0	1	13
NC_009333.1	10153	118906	2	2	0	0	5	13
NC_009333.1	17015	117920	2	2	0	0	28	13
NC_009333.1	17456	26676	1	1	0	0	1	13
NC_009333.1	18065	18186	2	2	0	4	0	39
NC_009333.1	19546	20019	2	2	0	1	0	48
NC_009333.1	21616	118906	2	2	0	0	10	14
NC_009333.1	26657	26824	2	2	0	4	1	47
NC_009333.1	26657	26862	2	2	0	20	0	49
NC_009333.1	26657	28103	2	2	0	1	0	47
NC_009333.1	26797	28984	2	2	0	2	0	12
NC_009333.1	26916	118890	1	1	0	0	2	13
NC_009333.1	29571	123842	2	2	0	0	2	12
NC_009333.1	31339	118930	2	2	0	0	3	15
NC_009333.1	40577	118930	2	2	0	2	4	13
NC_009333.1	42371	123971	2	2	0	0	2	12
NC_009333.1	46493	93377	1	1	0	0	3	12
NC_009333.1	51691	117681	1	1	0	0	27	14
NC_009333.1	54542	118927	1	1	0	0	2	18
NC_009333.1	54684	132838	1	1	0	1	2	14
NC_009333.1	60080	93377	1	1	0	0	2	12
NC_009333.1	61757	61883	1	1	0	1	0	28
NC_009333.1	61757	64974	1	1	0	1	0	14
NC_009333.1	63126	84379	1	1	0	0	1	12
NC_009333.1	63652	64974	1	1	0	2	0	48
NC_009333.1	64107	117920	2	2	0	0	27	13
NC_009333.1	65144	118906	2	2	0	0	2	12
NC_009333.1	65399	117632	1	1	0	0	15	12
NC_009333.1	67416	117920	2	2	0	1	2	12
NC_009333.1	71713	72670	1	1	0	5	1	43
NC_009333.1	72304	117920	2	2	0	0	28	13
NC_009333.1	72855	116149	1	1	0	0	1	12
NC_009333.1	73327	117920	2	2	0	0	1	16
NC_009333.1	75423	75569	1	1	0	18	1	48
NC_009333.1	75663	75743	1	1	0	22	1	46
NC_009333.1	75938	76287	1	1	0	1	0	46
NC_009333.1	75938	76531	1	1	0	16	6	45
NC_009333.1	76440	76531	1	1	0	1	0	31
NC_009333.1	77157	117681	1	1	0	0	1	13
NC_009333.1	79443	118930	2	2	0	1	0	16
NC_009333.1	79802	118876	2	2	0	0	3	12
NC_009333.1	81479	118876	2	2	0	0	2	12
NC_009333.1	81479	118903	2	2	0	0	14	12
NC_009333.1	82218	82325	1	1	0	6	0	23
NC_009333.1	86607	118135	1	1	0	0	1	12
NC_009333.1	87638	118930	2	2	0	3	0	14
NC_009333.1	88899	89134	2	2	0	1	0	23
NC_009333.1	90349	118930	2	2	0	1	0	14
NC_009333.1	90946	91041	2	2	1	1	0	20
NC_009333.1	92078	132130	1	1	0	0	1	12
NC_009333.1	92689	120354	2	2	0	0	1	13
NC_009333.1	92689	123509	2	2	0	0	1	13
NC_009333.1	92945	123660	2	2	0	0	1	12
NC_009333.1	93119	123660	2	2	0	0	1	12
NC_009333.1	93602	118930	2	2	0	1	0	12
NC_009333.1	94104	123848	1	1	0	0	2	14
NC_009333.1	94499	122267	2	2	0	0	1	12
NC_009333.1	96623	133230	2	4	0	0	1	14
NC_009333.1	97321	132744	2	2	0	0	1	12
NC_009333.1	97492	118863	2	2	0	0	1	12
NC_009333.1	98307	117681	1	1	0	0	1	12
NC_009333.1	98824	117920	2	2	0	0	1	14
NC_009333.1	99056	122148	1	1	0	0	1	13
NC_009333.1	101243	117681	1	1	0	3	0	12
NC_009333.1	101762	118948	2	2	0	0	1	19
NC_009333.1	101956	117681	1	1	0	0	1	12
NC_009333.1	102711	118903	2	2	0	1	0	12
NC_009333.1	102973	118927	1	1	0	6	0	12
NC_009333.1	102973	132960	1	1	0	0	1	12
NC_009333.1	103992	117920	2	2	0	0	1	13
NC_009333.1	106401	117681	1	1	0	1	0	12
NC_009333.1	107466	133177	2	2	0	0	1	12
NC_009333.1	110948	117677	1	1	0	0	2	12
NC_009333.1	112427	117757	1	1	0	0	1	14
NC_009333.1	116903	118927	1	1	0	1	0	12
NC_009333.1	117081	117824	1	1	0	0	1	13
NC_009333.1	117140	117920	2	2	0	0	16	13
NC_009333.1	117777	131701	1	1	0	0	1	12
NC_009333.1	117812	117882	2	2	0	1	0	32
NC_009333.1	117906	122473	1	1	0	0	1	16
NC_009333.1	117913	120365	2	2	0	0	10	12
NC_009333.1	117942	132343	1	1	0	0	5	12
NC_009333.1	117954	120938	1	1	0	0	2	12
NC_009333.1	117969	120938	1	1	0	1	7	12
NC_009333.1	118002	121352	2	2	0	0	3	12
NC_009333.1	118053	121352	2	2	0	0	1	12
NC_009333.1	118060	131523	2	2	0	0	2	16
NC_009333.1	118073	131212	2	2	0	0	4	14
NC_009333.1	118080	126821	2	2	0	29	224	19
NC_009333.1	118191	132954	1	1	0	0	5	12
NC_009333.1	118191	133573	1	1	0	0	12	12
NC_009333.1	118191	134584	1	1	0	0	1	13
NC_009333.1	118222	118244	1	1	0	0	94	46
NC_009333.1	118222	118267	1	1	0	0	94	46
NC_009333.1	118222	118290	1	1	0	0	94	46
NC_009333.1	118222	118313	1	1	0	0	94	46
NC_009333.1	118222	118336	1	1	0	0	94	46
NC_009333.1	118222	118359	1	1	0	0	94	46
NC_009333.1	118222	118382	1	1	0	0	94	46
NC_009333.1	118222	118405	1	1	0	1	80	46
NC_009333.1	118222	118428	1	1	0	0	11	46
NC_009333.1	118222	118451	1	1	0	1	0	42
NC_009333.1	118222	118474	1	1	0	0	1	26
NC_009333.1	118222	120745	1	1	0	1	0	12
NC_009333.1	118222	130263	1	1	0	12	9	16
NC_009333.1	118245	118428	1	1	0	1	0	32
NC_009333.1	118245	118451	1	1	0	0	3	48
NC_009333.1	118245	118474	1	1	0	2	4	48
NC_009333.1	118560	118906	2	2	0	0	15	22
NC_009333.1	118583	118906	2	2	0	0	62	48
NC_009333.1	118675	118906	2	2	0	0	15	22
NC_009333.1	118698	118906	2	2	0	0	62	48
NC_009333.1	118721	118903	2	2	0	0	1	43
NC_009333.1	118721	118906	2	2	0	0	78	49
NC_009333.1	118744	118903	2	2	0	0	1	43
NC_009333.1	118744	118906	2	2	0	0	78	49
NC_009333.1	118767	118903	2	2	0	0	1	43
NC_009333.1	118767	118906	2	2	0	0	78	49
NC_009333.1	118767	135048	2	2	0	0	1	12
NC_009333.1	118790	118903	2	2	0	0	1	43
NC_009333.1	118790	118906	2	2	0	0	78	49
