NC_009333.1	17015	117920	2	2	0	0	5	13
NC_009333.1	17427	61287	2	2	0	0	1	13
NC_009333.1	23947	118863	2	2	0	3	2	19
NC_009333.1	26657	26824	2	2	0	1	0	36
NC_009333.1	26657	26862	2	2	0	2	0	36
NC_009333.1	51691	117681	1	1	0	0	3	14
NC_009333.1	54684	132838	1	1	0	0	2	15
NC_009333.1	72304	117920	2	2	0	0	1	13
NC_009333.1	80451	118863	2	2	0	3	8	14
NC_009333.1	117140	117920	2	2	0	0	2	13
NC_009333.1	117942	132343	1	1	0	0	1	12
NC_009333.1	118060	131523	2	2	0	0	1	16
NC_009333.1	118191	133573	1	1	0	0	1	12
NC_009333.1	118191	134223	1	1	0	0	1	12
NC_009333.1	118222	118244	1	1	0	0	17	42
NC_009333.1	118222	118267	1	1	0	0	17	42
NC_009333.1	118222	118290	1	1	0	0	17	42
NC_009333.1	118222	118313	1	1	0	0	17	42
NC_009333.1	118222	118336	1	1	0	0	17	42
NC_009333.1	118222	118359	1	1	0	0	17	42
NC_009333.1	118222	118382	1	1	0	0	17	42
NC_009333.1	118222	118405	1	1	0	0	15	42
NC_009333.1	118222	118428	1	1	0	0	5	42
NC_009333.1	118245	118451	1	1	0	0	1	47
NC_009333.1	118245	118474	1	1	0	0	2	48
NC_009333.1	118268	118486	1	1	0	0	1	25
NC_009333.1	118583	118906	2	2	0	0	2	30
NC_009333.1	118698	118906	2	2	0	0	2	30
NC_009333.1	118721	118906	2	2	0	0	2	30
NC_009333.1	118744	118906	2	2	0	0	2	30
NC_009333.1	118767	118906	2	2	0	0	2	30
NC_009333.1	118790	118906	2	2	0	0	2	30
NC_009333.1	118813	118906	2	2	0	0	2	30
NC_009333.1	118836	118906	2	2	0	0	2	30
NC_009333.1	118848	132259	1	1	0	0	1	15
NC_009333.1	119048	119157	2	2	0	1	0	34
NC_009333.1	119048	123842	2	2	0	1656	215	34
NC_009333.1	123516	131241	1	3	0	0	1	12
NC_009333.1	124025	127961	2	2	0	5	1	45
NC_009333.1	124404	131436	1	1	0	0	1	12
NC_009333.1	124798	124830	2	2	0	1	0	34
