NC_009333.1	14424	18653	2	2	0	0	1	12
NC_009333.1	23947	118863	2	2	0	0	4	22
NC_009333.1	29560	52382	1	1	0	0	1	12
NC_009333.1	61757	61883	1	1	0	3	0	36
NC_009333.1	67303	86606	2	2	0	0	1	12
NC_009333.1	68697	70260	2	2	0	1	0	38
NC_009333.1	69163	82327	2	2	0	1	0	14
NC_009333.1	70261	82683	2	2	0	0	1	12
NC_009333.1	71713	72670	1	1	0	2	0	43
NC_009333.1	75423	75569	1	1	0	22	1	48
NC_009333.1	75663	75743	1	1	0	8	0	41
NC_009333.1	75938	76531	1	1	0	14	0	44
NC_009333.1	76438	76531	1	1	0	2	0	43
NC_009333.1	76440	76531	1	1	0	1	0	31
NC_009333.1	82218	82325	1	1	0	5	0	27
NC_009333.1	111960	117763	2	2	0	0	2	12
NC_009333.1	119048	123842	2	2	0	61	3	48
NC_009333.1	124025	127961	2	2	0	2	0	33
NC_009333.1	135288	135372	2	2	0	5	1	37
NC_009333.1	135475	135556	2	2	0	10	1	48
NC_009333.1	135665	135746	2	2	0	7	0	48
NC_009333.1	135900	135976	2	2	0	11	0	39
NC_009333.1	136067	136154	2	2	0	12	0	45
NC_009333.1	136398	136480	2	2	0	4	0	50
