NC_009333.1	23947	118863	2	2	0	0	3	22
NC_009333.1	26657	26824	2	2	0	1	0	13
NC_009333.1	32213	69124	2	2	0	0	1	12
NC_009333.1	75423	75569	1	1	0	8	0	46
NC_009333.1	75663	75743	1	1	0	7	1	45
NC_009333.1	75938	76531	1	1	0	9	0	43
NC_009333.1	76438	76531	1	1	0	1	0	44
NC_009333.1	82218	82325	1	1	0	2	0	21
NC_009333.1	86924	132388	1	1	0	0	1	14
NC_009333.1	114633	118851	2	4	0	1	0	12
NC_009333.1	117877	121985	2	2	0	0	2	12
NC_009333.1	119048	123842	2	2	0	231	6	48
NC_009333.1	124025	127961	2	2	0	2	0	36
NC_009333.1	128186	131619	1	1	0	0	1	12
NC_009333.1	135288	135372	2	2	0	11	0	44
NC_009333.1	135475	135556	2	2	0	7	0	33
NC_009333.1	135665	135746	2	2	0	5	0	49
NC_009333.1	135900	135976	2	2	0	9	0	41
NC_009333.1	136067	136154	2	2	0	2	0	38
NC_009333.1	136398	136480	2	2	0	3	0	31
